"hx","exp1","exp2","exp3","exp4","exp5","exp6","exp7","exp8","exp9","exp10","exp11","exp12"
348,0.183916688597316,0.174657941701368,0.156797331109258,0.119119608714984,0.182621722846442,0.170993638023002,0.152105440773932,0.112866726744768,0.181457348177384,0.168468114769204,0.146863178748004,0.104524708916795
349,0.17771344787398,0.168629783858814,0.151584653878232,0.114273010226768,0.176096545984186,0.164755710716121,0.146274700963666,0.107439671573045,0.175373273262092,0.162923553967325,0.141893449692167,0.10010701252138
350,0.171848565735554,0.163236168947055,0.146330275229358,0.109782125389062,0.170054099042863,0.159191196016233,0.141118902096067,0.103033944127366,0.169520050638567,0.157707500380588,0.137248204664031,0.0958722435129375
351,0.165645325012219,0.157445964703549,0.141075896580484,0.104713205869275,0.163695380774032,0.153325417781637,0.135831864711838,0.0983678782417142,0.163845552369959,0.152675731329172,0.132696889222861,0.0917563773060284
352,0.159818038272115,0.152052349791791,0.135988323603003,0.0997332147621165,0.158202247191011,0.148150773538429,0.131201019910758,0.0940022028637229,0.158498715418699,0.147692036504363,0.128265120528738,0.0877777066393495
353,0.154554682506861,0.146976006345429,0.131317764804003,0.0955091151622943,0.152925509779442,0.14320650729235,0.126607671828715,0.0899369179933914,0.152950813568157,0.142676292195149,0.1239016642615,0.0838539141887628
354,0.149780066919809,0.142415229030339,0.12698081734779,0.0915073365940418,0.147682064086558,0.138368569352638,0.122351794218006,0.0862521277660959,0.147700785642477,0.137876881905662,0.119606520421146,0.0801953664492879
355,0.144554306552878,0.137576839183026,0.122727272727273,0.0877723432636728,0.143071161048689,0.134274929557497,0.118489632157186,0.0828276759787724,0.142994377629668,0.133422003573518,0.115661477768575,0.0768843807450632
356,0.140042858754089,0.133372992266508,0.118723936613845,0.0844819919964429,0.137960882230545,0.129507877155363,0.114514979939255,0.0795033543606689,0.138258182224374,0.129007187096878,0.111793286596248,0.0737014442117202
357,0.134817098387157,0.128336307753321,0.114261884904087,0.0805691418408181,0.133283395755306,0.125201580747488,0.110559076080843,0.0760588765395014,0.133894329225155,0.125025038659691,0.108403282412112,0.0709026551910219
358,0.129816910410166,0.123577235772358,0.109966638865721,0.0768341485104491,0.129338327091136,0.121462368640238,0.107165623007987,0.0731751276659658,0.129694306884611,0.121026865480302,0.104944965801091,0.0680672806929289
359,0.125606225797962,0.119651001388063,0.10650542118432,0.0738550466874166,0.124927174365377,0.117404171613886,0.103697176497056,0.0702513267247422,0.124973005175559,0.116660123230268,0.101059696522044,0.0648020268354477
360,0.121245159592466,0.115566131271069,0.102585487906589,0.0702534459759894,0.120432792342905,0.113080153821617,0.0998350144362369,0.0670872133773907,0.120787876531258,0.112846234586201,0.0976867704446285,0.061984945076052
361,0.117034474980262,0.111719214753123,0.0991242702251877,0.0672743441529569,0.116371202663337,0.109305498945578,0.0964790580824177,0.064383698808451,0.116431470380162,0.108880110891216,0.0942711491004107,0.0591404242086104
362,0.113500507537877,0.10822922863375,0.0959132610508757,0.0648288128056914,0.112259675405743,0.10549540130075,0.0930668566500431,0.0618203664764193,0.112224001191496,0.104970073793938,0.0908811449162746,0.0564513916200964
363,0.109139441332381,0.104223676383105,0.0922435362802335,0.0619386393952868,0.10849771119434,0.102075174112602,0.0900108740485207,0.0593771903474517,0.108135681572774,0.101180222263174,0.0876875389594309,0.0539269936798588
364,0.105718260084966,0.101011302795955,0.0895329441201,0.0598932859048465,0.104835622138993,0.0987081110776374,0.0870486332445911,0.05711424852308,0.104077149346539,0.0974945315567236,0.0846049406962744,0.0515489376492001
365,0.102221888040904,0.0977592702756296,0.0866972477064221,0.0573588261449534,0.10140657511444,0.0954650977334349,0.0842176309572913,0.0548913587663963,0.10039095952638,0.094121323323211,0.0817272797137709,0.0493446626361665
366,0.0989134929884582,0.0945072377553043,0.0837364470391994,0.0548688305913739,0.0978942987931752,0.0920980346984707,0.0813303835914357,0.0526083909081806,0.0969505156942324,0.0909163748828191,0.0789435483182335,0.0473690468568502
367,0.0951915485544569,0.0906999801705334,0.0806088407005838,0.0522454424188529,0.0943154390345402,0.0887664144322955,0.0785181296636545,0.050405527185341,0.0936217745839074,0.0878796862355476,0.076253746509662,0.0454940411403694
368,0.0922215120869205,0.0879635137814793,0.0781067556296914,0.0501556247220987,0.0908531002913026,0.0855588438568821,0.0757433724549101,0.0483027936317212,0.0906728227277804,0.0851634924323155,0.0738713506220701,0.043838548288257
369,0.0888003308395052,0.08459250446163,0.0751459549624687,0.0477100933748332,0.0877403245942572,0.0826170940473869,0.0733435824365368,0.0466606588565135,0.0875823807573445,0.0823831996602755,0.0715572671613625,0.0421098844813551
370,0.0854167449904132,0.0812214951417807,0.0723102585487907,0.045664739884393,0.0847274240532667,0.0798171153130482,0.0708313022610522,0.0449384199459297,0.0845291730275161,0.0794586842084178,0.0690724026334441,0.0404086597824993
371,0.0821083499379676,0.0780884394209795,0.0695162635529608,0.0436638506002668,0.0819808572617562,0.0773184001134168,0.068750234354494,0.0432762591368779,0.0815429869307815,0.0768146017450945,0.0668180925462604,0.0387165814529923
372,0.0792886950637242,0.0755106087646242,0.0672226855713094,0.0420186749666518,0.079250936329588,0.0748196849137854,0.0664816828527504,0.0415540202262942,0.0788025468220576,0.0742025687661749,0.0646064777258794,0.0371525522943668
373,0.076957780367683,0.0732500495736664,0.0651793160967473,0.0409070698088039,0.0764211402413649,0.0722500841765759,0.064288124789081,0.0399319114849304,0.0759652976877536,0.0715424615606497,0.0624119410122194,0.0356708404598794
374,0.0745140794766721,0.0710688082490581,0.0632610508757298,0.0393952867941307,0.0738576779026218,0.0698399758989172,0.0621320634444487,0.0385100630820067,0.0731206017053282,0.0688903667262253,0.0600978575515119,0.0341251040399514
375,0.0721831647806308,0.068847907991275,0.0613010842368641,0.0380168963983993,0.0714107365792759,0.0675361959276258,0.0602009824140388,0.0370882146790829,0.070543992255278,0.0664385811693254,0.0580741019050628,0.032789734115043
376,0.0697394638896199,0.0666270077334919,0.0592160133444537,0.0364161849710982,0.0687640449438203,0.0650374807279944,0.0579324309122952,0.0353659757684991,0.0678705737796478,0.0639547461280217,0.0559820338317294,0.0314543641901347
377,0.0667318320237603,0.063731905611739,0.0565888240200166,0.0346376167185416,0.0664003329171868,0.0628045862942813,0.0558701113652555,0.0338239711625112,0.065621625646945,0.0618715296417669,0.0542059107327362,0.0303293607602462
378,0.0647392759126283,0.0618679357525282,0.0549624687239366,0.0334815473543797,0.0642197253433209,0.0606602987825409,0.0539390303348457,0.0325222789626515,0.0633801243623636,0.0597642760422091,0.0524212485803823,0.0291220400062195
379,0.0625211474115568,0.059805671227444,0.0532527105921601,0.0320586927523344,0.0621223470661673,0.0587641106523241,0.0522516779781769,0.0313207169320117,0.0611386230777823,0.0576650348137524,0.0507219769616341,0.028024475684377
380,0.0603030189104854,0.0576640888360103,0.0513761467889908,0.0306803023566029,0.0599250936329588,0.0567438728313456,0.0504705838239154,0.0302192850705918,0.0592024425661839,0.055862251316032,0.0491934864100966,0.0270000823173241
381,0.0584984397909696,0.0558397779099742,0.0497497914929108,0.0297910182303246,0.0579941739492301,0.0549894557762852,0.0488957216243578,0.0291178532091719,0.0570726440034256,0.053867170911888,0.0474771366846272,0.0260488599050607
382,0.0562427158915749,0.0537775133848899,0.0479566305254379,0.0283236994219653,0.0557636287973367,0.0528274468801503,0.0470208856725036,0.028096525483128,0.0551290166437055,0.0520323379297636,0.045923028973008,0.0250793447540999
383,0.0539493965938569,0.0516359309934563,0.0461217681401168,0.0270787016451757,0.0536828963795256,0.0508603732123554,0.0452960365967978,0.0268949634524882,0.0534087947276315,0.0504218513384666,0.044479928955076,0.0241921469272772
384,0.0522951990676341,0.0500495736664683,0.0445788156797331,0.0261004891062695,0.0519683728672493,0.0492122844636623,0.0437961678353144,0.0258736357264444,0.0515247421528838,0.048683166809554,0.0428745869232937,0.0232134854069677
385,0.0500770705665626,0.0480269680745588,0.0428690575479567,0.0250333481547355,0.0500707449022055,0.0474578674086019,0.0422213056357569,0.0248523080004005,0.0496406895781361,0.0469204451673384,0.0412692448915113,0.0222348238866582
386,0.0481597052520771,0.0461233392821733,0.0412427022518765,0.0239662072032014,0.0483062838119018,0.0458275000443035,0.0408526753909033,0.0239311104435767,0.0480023829913989,0.0453820699159502,0.0398944573004637,0.0214116506452764
387,0.0465431031241776,0.0446162998215348,0.0399499582985822,0.0232547799021787,0.0467415730337079,0.0444452320615286,0.0395215418650868,0.0232301992590368,0.0463342890121756,0.0437956204379562,0.038519669709416,0.0206433556199866
388,0.0448137148013084,0.0429109656950228,0.0383653044203502,0.0221431747443308,0.0447773616312942,0.0427085363908628,0.038040421463122,0.0222889756683688,0.0447778977547753,0.0423694183819818,0.0373242022389398,0.0199482315494864
389,0.0431595172750855,0.0413642673012096,0.036905754795663,0.0212983548243664,0.0433125260091552,0.0413262684080881,0.0368967715324909,0.021588064483829,0.043318315522955,0.0409031544705024,0.0360860395016609,0.0192531074789862
390,0.0415053197488627,0.0398175689073964,0.0356130108423687,0.0204979991107159,0.0417811069496463,0.0399794431941023,0.0358468633994525,0.0208070491639131,0.0419108612279853,0.0395811132388407,0.0349418063513479,0.0186403007326242
391,0.0401142900109027,0.0385088241126313,0.0345704753961634,0.0200533570475767,0.0404660840615897,0.0386680607489057,0.0346282200307473,0.0201662160809052,0.0404885132367725,0.0382350348938761,0.0337463388808716,0.0179817621395187
392,0.0388736418662355,0.0373587150505651,0.0336113427856547,0.019341929746554,0.0389846025801082,0.0372857927661309,0.033372079943005,0.0194052267948333,0.038999143612466,0.0368569070645076,0.0325081761435927,0.0172866380690185
393,0.0375953983232452,0.0361292881221495,0.0324854045037531,0.0187194308581592,0.0376695796920516,0.0360452958585125,0.032265926731411,0.0187243416441374,0.0375172208362811,0.035518841090644,0.0313127086731165,0.0167378559080973
394,0.0361667731869619,0.0347015665278604,0.0312760633861552,0.0180080035571365,0.0362047440699126,0.0346984706445268,0.0310660317222243,0.0179032742565335,0.0362363629593775,0.034308973054396,0.0301940926828852,0.0161707810084787
395,0.0348509342456483,0.0334721395994447,0.0302752293577981,0.0173855046687417,0.0348730753225135,0.0334225309681192,0.0298661367130376,0.0171823370381496,0.0350076330193245,0.0331632039869558,0.0292121015464225,0.015695169802347
396,0.0336102861009813,0.0322823716042039,0.029232693911593,0.0166296131614051,0.033491468997087,0.0321643126761063,0.028703738422888,0.0165214779212977,0.0339054994973378,0.0321616575993333,0.0282984228368444,0.0152287049655639
397,0.0326328057445768,0.0314098750743605,0.0285237698081735,0.0160071142730103,0.0322929671244278,0.0309060943840933,0.0276913270088868,0.0158806448382898,0.0328480470640802,0.0311360740984079,0.0274103612873476,0.0147256546513861
398,0.031580134591526,0.0304184017449931,0.0276897414512094,0.0156958648288128,0.0313774448605909,0.0300023037799713,0.0269226442686264,0.0154801241614099,0.0316788919089995,0.0300704287419776,0.02650522163113,0.0142774825533004
399,0.0304522726418286,0.029387269482451,0.0266889074228523,0.015073365940418,0.0303121098626716,0.0290099062538766,0.0260789680902921,0.0150395514168419,0.0306214394757419,0.0290768947254562,0.0256513162950756,0.0138841886713069
400,0.0293244106921313,0.0282768193535594,0.0256880733944954,0.0145842596709649,0.0293133583021223,0.0280529514965709,0.0252352919119577,0.01457895263843,0.0296384555236996,0.0281554720488434,0.0248828014926266,0.0134268702038726
401,0.0281213579457874,0.0270473924251438,0.0244787322768975,0.0138728323699422,0.0283978360382855,0.0272023250456326,0.0244853575312161,0.014118353860018,0.0285288751535913,0.0270898266924131,0.0239349665696061,0.0129146735203461
402,0.0275574269709388,0.026492167360698,0.0240200166805672,0.0136949755446866,0.0271826883062838,0.0260149922911977,0.0234916944767333,0.0134775207770101,0.0275533380496705,0.0261523792735985,0.0230725221801911,0.0124847941609578
403,0.0264671604195647,0.0255403529645053,0.0231442869057548,0.0130724766562916,0.0264003329171868,0.0252352513778377,0.0228355018935843,0.0130970261339741,0.0266746099713296,0.0252790308235916,0.0222954683243816,0.0120549148015695
